南京市专精特新中小企业名录库入库企业名单
484,江苏新恒基特种装备股份有限公司,申请入库企业
485,南京沪友冶金机械制造有限公司,申请入库企业
486,江苏金恒新型包装材料有限公司,申请入库企业
487,南京金典制冷实业有限公司,申请入库企业
488,南京中盛铁路车辆配件有限公司,申请入库企业
489,南京高喜电子科技有限公司,申请入库企业
490,南京睿实智能安全科技有限公司,申请入库企业
491,南京都乐制冷设备有限公司,申请入库企业
492,南京高捷轻工设备有限公司,申请入库企业
493,南京金牛机械制造股份有限公司,申请入库企业
494,南京高达管业科技有限公司,申请入库企业
495,南京淳达科技发展有限公司,申请入库企业
496,南京讯汇科技发展有限公司,申请入库企业
497,南京东润带业有限公司,申请入库企业
498,南京和澳自动化科技有限公司,申请入库企业
499,南京华洲药业有限公司,申请入库企业
500,南京艾曼达船舶设备制造有限公司,申请入库企业
501,南京优耐特精密机械制造有限公司,申请入库企业
502,南京中科拜尔医学技术有限公司,申请入库企业
503,南京新百药业有限公司,申请入库企业
504,南京迪瓦永磁科技有限公司,申请入库企业
505,江苏龙蟠科技股份有限公司,申请入库企业
— 17 —
序号,企业名称,备注
506,南京合信自动化有限公司,申请入库企业
507,南京江南永新光学有限公司,申请入库企业
508,南京快轮智能科技有限公司,申请入库企业
509,南京晶升装备股份有限公司,申请入库企业
510,江苏康缘阳光药业有限公司,申请入库企业
511,江苏吉诺思美精准医学科技有限公司,申请入库企业
512,江苏实朴检测服务有限公司,申请入库企业
513,南京信大气象科技有限公司,申请入库企业
514,南京控驰科技有限公司,申请入库企业
515,南京信大气象科学技术研究院有限公司,申请入库企业
516,南京华设云信息技术有限公司,申请入库企业
517,江苏连邦信息技术有限公司,申请入库企业
518,江苏擎天信息安全技术有限公司,申请入库企业
519,南京先维信息技术有限公司,申请入库企业
520,南京天际易达通信技术有限公司,申请入库企业
521,善能（南京）数字技术有限公司,申请入库企业
522,江苏保旺达软件技术有限公司,申请入库企业
523,南京数族信息科技有限公司,申请入库企业
524,南京吾爱网络技术有限公司,申请入库企业
525,南京沃旭通讯科技有限公司,申请入库企业
526,南京传唱软件科技有限公司,申请入库企业
527,江苏瑞德信息产业有限公司,申请入库企业
528,南京芯传汇电子科技有限公司,申请入库企业
529,南京新远见智能科技有限公司,申请入库企业
530,南京拓界信息技术有限公司,申请入库企业
531,江苏欣网视讯软件技术有限公司,申请入库企业
532,南京宇天智云仿真技术有限公司,申请入库企业
533,南京惟真智能管网科技研究院有限公司,申请入库企业
534,江苏南大五维电子科技有限公司,申请入库企业
535,江苏海平面数据科技有限公司,申请入库企业
18 —
序号,企业名称,备注
536,江苏亚寰软件股份有限公司,申请入库企业
537,江苏博瑞思信息技术有限公司,申请入库企业
538,江苏省港口集团信息科技有限公司,申请入库企业
539,南京鹰视星大数据科技有限公司,申请入库企业
540,匠人智慧（江苏）科技有限公司,申请入库企业
541,南京和度软件科技有限公司,申请入库企业
542,南京聚铭网络科技有限公司,申请入库企业
543,南京上古网络科技有限公司,申请入库企业
544,开鑫科技信息服务（南京）有限公司,申请入库企业
545,江苏多飞网络科技有限公司,申请入库企业
546,南京凯奥思数据技术有限公司,申请入库企业
547,南京飞搏智能交通技术有限公司,申请入库企业
548,南京航天数智科技有限公司,申请入库企业
549,南京轻盈行健生物科技有限公司,申请入库企业
550,南京观为智慧软件科技有限公司,申请入库企业
551,南京启征信息技术有限公司,申请入库企业
552,江苏金农股份有限公司,申请入库企业
553,江苏锁安科技有限公司,申请入库企业
554,南京丰顿科技股份有限公司,申请入库企业
555,华云天下（南京）科技有限公司,申请入库企业
556,江苏引跑网络科技有限公司,申请入库企业
557,江苏南高智能装备创新中心有限公司,申请入库企业
558,南京拓恒物联科技有限公司,申请入库企业
559,海乂知信息科技（南京）有限公司,申请入库企业
560,江苏睿孜星智控科技有限公司,申请入库企业
561,江苏未来智慧信息科技有限公司,申请入库企业
562,南京戎光软件科技有限公司,申请入库企业
563,南京霍巴信息科技有限公司,申请入库企业
564,南京华视智能科技有限公司,申请入库企业
565,南京论之语网络技术有限公司,申请入库企业
— 19 —
序号,企业名称,备注
566,图斯崆南京科技有限公司,申请入库企业
567,南京航天宏图信息技术有限公司,申请入库企业
568,江苏凤凰智慧教育研究院有限公司,申请入库企业
569,出门问问创新科技有限公司,申请入库企业
570,辛巴网络科技（南京）有限公司,申请入库企业
— 20 —
